,ISO3,year,displacements,GID_1,GID_2,num_provinces,num_districts,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
215,PRY,2014.0,83565.0,,,,,1,4150,2.0,41.0,1,291428.0,10.0,28.3,599805.0,21.0,58.25,33677375488.0,0.96842,0.45569,304.0,5377.0,2191.65801,282.0,176.0,199.0,215.0,983.0,3165.89769,37644.0754,31.13145,4.8451900000000006,5.63702,27269129.9498,0.00058,0.00734,0.0007700000000000001,0.00254,0.007909999999999999,0.00032,0.00603,0.00099,0.00047,0.31179,5.514869999999998,2.24785,0.28923000000000004,0.18051,0.2041,0.22051,1.00821,3.24707,38.60931,0.03193,0.0049700000000000005,0.00578,8452.672059999999,0.7005399999999999,0.00235,0.12999000000000002,90.49475,5.52956,0.44294,0.48164,0.32783,0.06229,7.57328,7.57328,0.0006900000000000001
216,PRY,2015.0,130000.0,,,,,1,4315,14.0,59.0,2,239774.0,10.0,29.0,500265.0,22.0,60.51,28984365056.0,0.96842,0.44477,278.0,4819.0,1943.03867,282.0,164.0,197.0,212.0,978.0,2830.90767,34967.07272,30.47094,4.91027,5.633369999999998,26349422.77818,0.00064,0.00722,0.00085,0.0027600000000000003,0.00808,0.00035,0.0061600000000000005,0.00109,0.0005,0.31411999999999995,5.4452,2.19552,0.31864000000000003,0.18531,0.2226,0.23955,1.1050799999999998,3.19877,39.51082,0.03443,0.00555,0.006370000000000001,8585.25636,0.70218,0.0022600000000000003,0.1169,90.72664,5.46605,0.44008,0.48262,0.32848,0.06213,7.63,7.63,0.00061
217,PRY,2017.0,4488.0,PRY.16_1,PRY.16.8_1,1.0,1.0,1,4464,5.0,16.0,1,948.0,1.0,5.75,2132.0,4.0,12.94,138630576.0,0.0,0.0,0.0,37.0,15.58969,0.0,0.0,0.0,0.0,0.0,13.21859,271.10862000000003,0.01,0.0,0.0,3746772.32432,0.0,0.0017,0.0,0.0,0.00177,0.0,0.00103,0.0,0.0,0.0,1.27586,0.5375800000000001,0.0,0.0,0.0,0.0,0.0,0.4558100000000001,9.34857,0.00034,0.0,0.0,6802.4070900000015,0.7022,0.00131,0.13743,63.35655,2.58286,0.17731,0.48124,0.30668,0.08184,6.0,6.0,0.00064
218,PRY,2018.0,10000.0,"PRY.4_1,PRY.16_1","PRY.4.1_1,PRY.16.8_1",2.0,2.0,1,4703,0.0,9.0,1,21312.0,23.0,78.65,92312.0,102.0,340.67,9988327424.0,0.96842,0.03483,20.0,196.0,65.5642,2.0,5.0,23.0,67.0,302.0,323.31063,3193.72365,0.09418,1.22143,3.75418,184969026.37037,0.005529999999999999,0.00586,0.00535,0.00065,0.01646,3e-05,0.01036,0.02362,0.00085,0.4878,4.78049,1.59913,0.04878,0.12195,0.56098,1.63415,7.36585,7.88563,77.8957,0.0023,0.02979,0.09157,7408.5671299999985,0.7103,0.00805,0.12394,63.72624,3.33682,0.24041,0.4845,0.3055,0.08133,9.25926,9.25926,0.0006900000000000001
219,PRY,2018.0,18972.0,"PRY.4_1,PRY.16_1","PRY.4.1_1,PRY.16.8_1",2.0,2.0,1,4562,12.0,9.0,1,9073.0,40.0,189.57,50185.0,226.0,1048.54,10005430272.0,0.96842,0.03483,11.0,169.0,56.67101,2.0,3.0,12.0,27.0,133.0,148.92385,1732.92925,0.09463,0.44189,0.27396,322755815.22581,0.00206,0.0099,0.00468,0.00103,0.017230000000000002,4e-05,0.01073,0.04612,0.0016600000000000002,0.52381,8.04762,2.69862,0.09524,0.14286,0.57143,1.28571,6.33333,7.09161,82.52044000000002,0.00451,0.02104,0.01305,6937.4128,0.7128899999999999,0.01052,0.12714,66.22438000000001,4.12444,0.33899,0.48569,0.30011,0.08267000000000001,11.67742,11.67742,0.00028
220,PRY,2018.0,450.0,"PRY.15_1,PRY.16_1",PRY.16.8_1,2.0,1.0,2,"[4562, 4569]",9.5,14.5,2,20517.0,6.0,29.71,18889.0,6.0,27.35,1201203456.0,0.0,0.0,0.0,187.0,77.75610999999998,3.0,12.0,1.0,21.0,48.0,323.78918,2624.80065,0.64589,0.60875,0.19135,6748334.022469998,0.00037,0.00178,0.00022,0.00036,0.0048,4e-05,0.00215,0.0,0.0,0.0,1.34532,0.5594,0.02158,0.08632999999999999,0.00719,0.15108,0.34532,2.3294200000000003,18.88346,0.00465,0.004379999999999999,0.0013800000000000002,7683.24087,0.71602,0.0042,0.08911000000000001,61.16634000000001,3.56836,0.25453000000000003,0.47788,0.28424,0.08509,6.92697,6.92697,0.00059
221,PSE,2013.0,650.0,PSE.2_1,,1.0,,1,4019,7.0,2.0,1,1963.0,6.0,12.52,4546.0,15.0,28.99,134999232.0,0.0,0.0,4.0,6.0,2.14825,0.0,4.0,8.0,6.0,17.0,93.68985,280.70228,0.0,0.02255,0.0,12272657.45455,0.00022,0.00343,0.00194,0.00136,0.01609,0.0,0.00636,0.0,0.0,0.57143,0.85714,0.30689,0.0,0.57143,1.14286,0.85714,2.42857,13.38426,40.10033,0.0,0.00322,0.0,7881.03125,0.7765,0.05055,0.06068,-408.62987,1.9303,0.18062,0.49229,0.41312,0.033530000000000004,17.27273,12.54545,0.0
222,PSE,2014.0,200.0,PSE.1_1,PSE.1.2_1,1.0,1.0,1,4211,7.0,10.0,1,70577.0,1238.0,35412.44,131763.0,2311.0,66112.9,3905548800.0,0.0,0.00099,0.0,0.0,0.0,0.0,0.0,40.0,89.0,356.0,38.88605,2373.03611,0.15367,1.51449,0.43717,650924800.0,0.02354,0.0,0.03494,0.0,0.07023,0.00043,0.037860000000000005,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,6.66667,14.833329999999998,59.33333,6.48101,395.50602,0.02561,0.25242,0.07286000000000001,9808.0013,0.7929999999999999,0.03433,0.09392,5.38816,8.51535,0.71246,0.49294,0.48311,0.02663,32.125,32.125,0.0
223,RUS,2013.0,28793.0,RUS.3_1,,1.0,,2,"[4079, 4083]",6.0,37.0,2,198527.0,3.0,22.32,183075.0,3.0,20.58,16093228032.0,0.1492,1.27813,1071.0,11071.0,5920.05882,6.0,67.0,8.0,97.0,75.0,1906.09576,18221.44065,0.09169,1.1095700000000002,0.25647,3206461.05439,7e-05,0.00444,2e-05,5e-05,0.00153,0.0,0.00215,4e-05,0.00032,0.27052,2.79641,1.49534,0.00152,0.016919999999999998,0.00202,0.0245,0.01894,0.4814600000000001,4.60254,2e-05,0.00028,6e-05,17580.32596,0.77017,0.00031,0.0362,393.86627,32.62783,2.88904,0.52475,0.16952,0.09856,44.47201,44.40865,0.0007700000000000001
224,RUS,2017.0,643.0,RUS.73_1,RUS.73.16_1,1.0,1.0,1,4465,26.0,7.0,1,46496.0,2.0,20.63,93787.0,5.0,41.61,201155510272.0,1.40521,1.57109,3449.0,9817.0,3689.64121,8.0,132.0,43.0,79.0,145.0,1905.18335,16802.563159999998,0.46297,2.30293,1.08629,163807418.78827,0.00088,0.01335,0.00018,0.00039,0.00441,2e-05,0.006540000000000001,0.00146,0.0016300000000000002,3.57409,10.17306,3.82346,0.00829,0.13679000000000002,0.04456,0.08187,0.15026,1.97428,17.41198,0.00048,0.00239,0.00113,200063.49186,0.86241,0.00162,0.21989,101.42553,3.60439,0.29381,0.51859,0.18492,0.06177000000000001,45.80456,45.80456,0.00034
225,SDN,2008.0,39000.0,,,,,2,"[3348, 3368]",6.5,21.0,2,526.0,65.0,410.3,165.0,20.0,128.71,3883109.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52303,59.13598,0.0,0.0,0.0,3883109.75,0.0,0.0,0.0,0.0,0.018009999999999998,0.0,0.00439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52303,59.13598,0.0,0.0,0.0,3206.9458,0.456,0.00019,0.28837,487.74219000000005,2.69531,0.19791,0.48811,0.43176,0.03404,6.0,6.0,5e-05
226,SDN,2016.0,122738.0,,,,,1,4369,29.0,6.0,1,19981.0,33.0,248.17,50066.0,83.0,621.85,7223973376.0,0.0,0.26226,0.0,837.0,259.40811,0.0,27.0,7.0,151.0,412.0,384.47236,8702.54373,45.12383,0.33047,4.62859,79384322.81319,0.0022600000000000003,0.01157,0.00269,0.0008,0.01827,0.00539,0.01269,0.0,0.00328,0.0,10.4625,3.2426,0.0,0.3375,0.0875,1.8875,5.15,4.8059,108.7818,0.56405,0.00413,0.05786,4040.47837,0.49607,0.0074,0.55799,439.1685700000001,2.22598,0.16153,0.5028600000000001,0.43136,0.03393,6.48352,6.48352,4e-05
227,SOM,2008.0,12000.0,,,,,1,3287,9.0,13.0,1,0.0,0.0,0.0,1673.0,3.0,47.62,48875064.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,113.31318,881.2162699999999,0.00809,0.04308,0.0,270027.9779,2e-05,0.0,0.0,2e-05,0.00187,0.0,0.00047,0.0,0.0,0.0,0.0,0.0,0.0,0.006409999999999999,0.0,0.006409999999999999,0.0,0.72637,5.64882,5e-05,0.00028,0.0,573.91018,0.33884000000000003,0.00046,0.00485,100.32981,3.60952,0.29716,0.50285,0.4768600000000001,0.02833,2.0,2.0,0.00019
228,SOM,2014.0,21000.0,,,,,1,4201,0.0,23.0,1,268220.0,142.0,666.53,52164.0,27.0,129.63,332737216.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,323.4709,9075.91201,0.26568,0.03525,0.0,993245.4209,1e-05,0.0,1e-05,0.00024,0.00534,1e-05,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.10255999999999997,0.0,0.012819999999999998,0.0,1.03677,29.08946,0.00085,0.00011,0.0,379.58736,0.36765,0.00098,0.03874,141.44056,3.5528800000000005,0.26136,0.50283,0.4768600000000001,0.02833,2.0,2.0,0.00025
229,SSD,2013.0,15783.0,,,,,1,4094,24.0,6.0,1,163244.0,38.0,121.08,107616.0,25.0,79.82,6056728576.0,0.0,0.0,0.0,9.0,1.5713,0.0,25.0,1.0,18.0,6.0,751.3986,3716.91093,0.15449000000000002,0.33814,0.16929,18465635.90244,0.00011,3e-05,0.00014,0.00022,0.004229999999999999,1e-05,0.00126,0.0,0.0,0.0,0.03297,0.00576,0.0,0.09158,0.00366,0.06592999999999999,0.02198,2.75238,13.61506,0.00057,0.00124,0.00062,3847.1673,0.42139,0.00236,0.04985,413.18569,2.29767,0.1562,0.5083300000000001,0.46262,0.02575,2.0243900000000004,2.0243900000000004,0.00026000000000000003
230,SSD,2018.0,2240.0,SSD.3_1,,1.0,,2,"[4602, 4603]",7.5,2.5,2,572.0,0.0,4.73,4892.0,8.0,40.43,93922376.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,37.12911,319.34448,0.00673,0.0,0.0,1204133.02564,0.0,0.0,2e-05,8e-05,0.001,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.03333,0.0,0.61882,5.32241,0.00011,0.0,0.0,4266.45833,0.42771,0.0007599999999999999,0.022,409.13806,2.32107,0.1784,0.47525,0.4539,0.02818,2.0,2.0,0.00025
231,TCD,2008.0,10000.0,,,,,2,"[3348, 3368]",6.5,21.0,2,16540.0,31.0,133.24,8797.0,17.0,70.86,883721664.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,196.71057,1467.07021,0.0,0.06299,0.0,12446784.0,8e-05,2e-05,4e-05,9e-05,0.0047,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.05,0.0125,2.45888,18.33838,0.0,0.00079,0.0,1771.3997600000002,0.34483,0.00143,0.13860999999999998,329.25665,2.60348,0.1911,0.51435,0.51295,0.02997,2.05634,2.05634,0.0001
232,THA,2012.0,3000.0,,,,,1,3889,0.0,8.0,1,1381914.0,111.0,417.0,1398377.0,112.0,421.97,81102905344.0,0.0,1.88459,1.0,7553.0,2698.093610000001,4.0,48.0,37.0,198.0,208.0,5267.00087,58392.24212,994.93424,23.34403,4.09645,114552126.19209,0.00313,0.016309999999999998,0.00036,0.00026000000000000003,0.02429,0.01706,0.01951,0.0,0.0034200000000000003,0.00181,13.7078,4.896719999999998,0.007259999999999998,0.08711,0.06715,0.35935,0.3775,9.55899,105.97503,1.80569,0.04237,0.00743,10051.73234,0.73238,0.007940000000000001,0.20514,46.42373,16.95064,1.35804,,,,13.86294,13.86294,0.00046
233,THA,2014.0,1600.0,,,,,1,4184,6.0,7.0,1,335060.0,71.0,232.67,727766.0,156.0,505.37,132143775744.0,0.0,0.06432,145.0,7166.0,2446.07493,7.0,45.0,56.0,152.0,186.0,4119.85861,59363.55754,1125.80816,20.67867,6.13312,328715860.0597,0.00526,0.02408,0.00061,0.00045,0.03513,0.030760000000000006,0.03061,0.0,0.00018,0.41667,20.59195,7.02895,0.02011,0.12930999999999998,0.16092,0.43678,0.5344800000000001,11.83867,170.58494,3.23508,0.059420000000000014,0.01762,14855.323380000002,0.738,0.01032,0.4826,92.36763,6.89444,0.55655,0.51085,0.19879,0.0947,16.38329,16.2801,0.0001
234,THA,2014.0,7900.0,,,,,1,4216,2.0,12.0,1,550707.0,96.0,380.59,448707.0,78.0,310.1,46702796800.0,0.0,1.32115,1.0,3708.0,1270.73068,4.0,42.0,29.0,117.0,187.0,2959.36257,32794.359580000004,992.31461,13.2027,3.51614,114467639.21569,0.0031,0.01312,0.00045,0.00039,0.02226,0.02854,0.02206,0.0,0.00403,0.00305,11.30488,3.87418,0.0122,0.12805,0.08841,0.35671,0.57012,9.02245,99.9828,3.02535,0.04025,0.01072,10909.39706,0.7370899999999999,0.00917,0.2069,47.18885,16.89237,1.37671,,,,10.82725,10.82725,0.00023
235,THA,2016.0,4800.0,,,,,1,4376,23.0,1.0,1,341100.0,102.0,283.35,229714.0,68.0,190.82,34639429632.0,0.0,1.14106,1.0,2143.0,739.26533,4.0,30.0,23.0,83.0,124.0,1977.6411,23662.83896,888.89814,9.28891,2.6839,117821189.22449,0.00292,0.01009,0.00044,0.0004,0.02073,0.03382,0.02252,0.0,0.00462,0.00405,8.676110000000001,2.99298,0.01619,0.12145999999999997,0.09312,0.33603,0.50202,8.006639999999999,95.80097,3.59878,0.037610000000000005,0.01087,11205.40391,0.7462300000000001,0.00878,0.19569,42.66165,9.96775,0.80747,0.5049600000000001,0.22475,0.08751,10.46128,10.46128,8e-05
236,TJK,2015.0,10000.0,TJK.2_1,TJK.5.5_1,1.0,1.0,1,4272,14.0,35.0,1,7766.0,2.0,11.28,2657.0,0.0,3.86,190948912.0,0.0,0.0,281.0,23.0,103.37723,0.0,2.0,47.0,24.0,6.0,379.49857,460.70474,0.0,0.0667,0.0,542468.5,2e-05,0.00081,9e-05,2e-05,0.00213,0.0,0.00086,0.0,0.0,0.92434,0.07566,0.34006,0.0,0.00658,0.15461,0.07895,0.01974,1.24835,1.51548,0.0,0.00022,0.0,2608.80646,0.62265,0.00013000000000000002,0.00246,4064.75055,112.31202,9.3971,0.48668,0.28499,0.05126,2.15341,2.11932,0.0
237,TUR,2011.0,,,,,,1,3756,29.0,14.0,1,667581.0,594.0,4278.87,707995.0,630.0,4537.91,170788569088.0,35.23253,1.30766,3205.0,3615.0,1322.59056,253.0,20.0,35.0,314.0,2737.0,3165.95847,20743.63533,41.52854,6.47884,9.5908,1377327170.06452,0.008459999999999999,0.0533,0.00996,0.017509999999999998,0.05574,0.00368,0.047560000000000005,0.32623,0.01211,29.67593,33.47222,12.24621,2.34259,0.18519,0.32407,2.90741,25.34259,29.31443,192.0707,0.38452,0.05999,0.0888,21937.45968,0.75257,0.0166,0.29979,25.04441,18.72011,1.66245,0.48845,0.18262,0.11432,13.50806,13.50806,0.00016
238,TUR,2015.0,1500.0,TUR.28_1,TUR.28.7_1,1.0,1.0,1,4221,0.0,8.0,1,28448.0,25.0,82.42,37027.0,32.0,107.27,6780647424.0,0.0,0.00023,434.0,635.0,228.62288,77.0,27.0,0.0,16.0,11.0,456.63281,4380.33204,8.88753,0.43238,2.02191,107629324.19048,0.00188,0.01951,0.00118,0.01251,0.02413,0.0017,0.01961,0.0,0.0,8.68,12.7,4.57246,1.54,0.54,0.0,0.32,0.22,9.13266,87.60664,0.17775,0.00865,0.04044,20754.89087,0.78003,0.00509,0.42609,15.10211,8.38658,0.70772,0.49238,0.16723,0.13956,23.06349,23.06349,0.00027
239,TZA,2008.0,2000.0,,,,,1,3294,25.0,35.0,1,133931.0,10.0,48.55,160319.0,12.0,58.12,3536008704.0,0.0,0.00106,0.0,1775.0,851.88669,3.0,8.0,2.0,39.0,48.0,989.85566,14771.3809,0.13302,1.89523,1.81668,2215544.30075,0.00015,0.00209,9e-05,3e-05,0.0028,0.0,0.00157,0.0,0.0,0.0,1.43841,0.69035,0.00243,0.00648,0.00162,0.0316,0.0389,0.80215,11.97032,0.00011,0.00154,0.00147,1795.08741,0.478,0.00055,0.09602,657.7534099999998,15.756520000000002,1.31081,0.5052300000000001,0.438,0.04873,1.99875,1.99875,0.00059
240,TZA,2012.0,10000.0,,,,,1,3886,12.0,2.0,2,59252.0,76.0,618.27,60370.0,78.0,629.94,13779081216.0,1.16939,0.05135,35.0,632.0,176.38033,3.0,58.0,15.0,133.0,783.0,283.11479,7362.40628,7.56188,2.94219,2.02385,117769924.92308,0.00305,0.007120000000000001,0.00358,0.00157,0.01419,0.00072,0.00977,0.01193,0.0005200000000000001,0.35714,6.4489800000000015,1.7998,0.03061,0.5918399999999999,0.15306,1.35714,7.9898,2.88893,75.12659000000002,0.07716,0.03002,0.02065,2447.94257,0.51372,0.00526,0.16296,201.94959,5.13588,0.4376,0.50702,0.42042,0.04376,0.8196700000000001,0.8196700000000001,0.00026000000000000003
241,TZA,2016.0,17000.0,,,,,1,4357,21.0,38.0,1,649462.0,67.0,175.92,680228.0,70.0,184.25,45997555712.0,1.16939,0.05264,849.0,2024.0,714.0269999999998,12.0,104.0,19.0,216.0,1108.0,1097.27921,29610.1446,11.87062,5.56608,2.27867,60285131.99476,0.0007700000000000001,0.00366,0.00085,0.00049,0.00795,0.00021,0.00425,0.00175,8e-05,1.26716,3.0209,1.06571,0.01791,0.15522,0.028360000000000007,0.32239,1.65373,1.63773,44.19425,0.01772,0.00831,0.0034,2446.9539600000007,0.5405300000000001,0.00195,0.17243,590.81858,5.48502,0.4541600000000001,0.5050899999999999,0.4369,0.04598,1.74578,1.74578,0.00029
242,TZA,2018.0,13923.0,"TZA.1_1,TZA.2_1,TZA.3_1,TZA.4_1,TZA.9_1,TZA.11_1,TZA.13_1,TZA.14_1,TZA.15_1,TZA.16_1,TZA.20_1,TZA.21_1,TZA.23_1,TZA.26_1,TZA.27_1","TZA.1.2_1,TZA.4.3_1,TZA.9.4_1,TZA.14.4_1,TZA.27.10_1",15.0,5.0,1,4603,11.0,2.0,2,655484.0,27.0,43.1,319497.0,13.0,21.01,1827755264.0,0.0,0.0,0.0,336.0,104.14351,0.0,19.0,1.0,35.0,19.0,446.18392,18443.68923,0.32464,2.33101,0.033839999999999995,3435630.195490001,0.00039,0.0009,0.00023,0.00011,0.00662,3e-05,0.00223,0.0,0.0,0.0,0.8195100000000001,0.25401,0.0,0.04634,0.00244,0.08537,0.04634,1.08825,44.98461,0.00079,0.00569,8e-05,2338.54417,0.5584100000000001,0.00147,0.17419,1052.16927,2.06946,0.17715999999999998,0.50079,0.49763,0.02965,2.03759,2.03759,4e-05
243,UGA,2018.0,150000.0,,,,,2,"[4602, 4603]",5.5,2.5,2,1050841.0,23.0,30.41,667060.0,14.0,19.31,8848161792.0,17.64099,0.04659,1046.0,1210.0,445.95757,13.0,19.0,211.0,125.0,139.0,531.31564,20205.1652,0.05455,2.80212,1.71298,12444672.0,0.00049,0.00289,0.00049,0.00026000000000000003,0.00718,0.0,0.0032600000000000003,0.03219,9e-05,1.90876,2.20803,0.81379,0.02372,0.03467,0.38504,0.2281,0.25365,0.96955,36.87074000000001,0.0001,0.00511,0.00313,1820.71941,0.51864,0.00686,0.37336,1069.83926,1.69165,0.14882,0.48766,0.48014,0.02855,1.39522,1.39522,3e-05
244,URY,2014.0,100.0,,,,,1,4163,1.0,26.0,2,318749.0,28.0,95.25,305458.0,27.0,91.28,52033224704.0,4.41176,5.21619,2389.0,5106.0,2132.8525,4.0,71.0,27.0,92.0,511.0,1924.2321,21018.94272,122.0433,1.60788,0.5586399999999999,68827016.80423,0.00027,0.01119,0.0005099999999999999,0.00031,0.007859999999999999,0.00186,0.007090000000000002,0.00704,0.008320000000000001,3.81021,8.14354,3.4016800000000003,0.006379999999999999,0.11324,0.04306,0.14673,0.81499,3.06895,33.52303,0.19465,0.00256,0.0008900000000000002,14928.56878,0.79467,0.00399,0.13904,59.69177,6.878710000000001,0.5694600000000001,0.4284,0.22547,0.12125,40.8902,40.8902,0.0005200000000000001
245,URY,2015.0,23571.0,,,,,1,4315,16.0,59.0,1,31233.0,11.0,35.73,29008.0,10.0,33.18,7047847936.0,0.17455,4.60243,221.0,990.0,433.11063,4.0,15.0,4.0,25.0,54.0,324.5807200000001,6056.45679,55.46467,0.35581,0.04941,37891655.56989,0.00019,0.00892,0.0004,0.0004,0.00719,0.0033,0.006540000000000001,0.00108,0.02859,1.37267,6.14907,2.69013,0.02484,0.09317,0.02484,0.15528,0.3354,2.01603,37.61774000000001,0.3445,0.00221,0.00031,13491.596769999998,0.7975399999999999,0.00241,0.1237,39.18181,6.1851,0.5119199999999999,0.43965,0.25348000000000004,0.11013,40.87634,40.87634,0.00078
246,URY,2016.0,12058.0,,,,,2,"[4346, 4350]",5.5,20.5,2,271052.0,13.0,40.26,265051.0,13.0,39.36,52834086912.0,4.41176,5.17834,3310.0,6886.0,2738.878,5.0,100.0,34.0,113.0,522.0,2358.15379,24594.56396,225.57043,1.52236,0.32846,52310977.14059001,0.00019,0.01118,0.00041,0.00034,0.00719,0.00269,0.007140000000000001,0.00543,0.006370000000000001,4.07134,8.46986,3.36885,0.00615,0.123,0.04182,0.13899,0.64207,2.90056,30.251620000000006,0.27745,0.00187,0.0004,15591.57426,0.79883,0.00371,0.14272,43.70671,4.9299,0.39576,0.42588,0.21655,0.12048,41.72861,41.72861,0.00039
247,USA,2014.0,46.0,USA.5_1,USA.24.59_1,1.0,1.0,1,4213,10.0,3.0,1,275515.0,86.0,883.56,274935.0,86.0,881.7,409995771904.0,68.19295,0.6703600000000001,19480.0,16619.0,6557.786120000002,34.0,203.0,270.0,163.0,556.0,10829.26935,97335.93045,216.91247,104.37221,46.11461,709335245.50865,0.01827,0.04257,0.00378,0.00135,0.04593,0.00394,0.0383,0.12842,0.00126,36.6855,31.29755,12.34988,0.06402999999999999,0.3823,0.50847,0.30697,1.04708,20.3941,183.30684,0.4085,0.19656,0.08684,54808.71972000001,0.94883,0.05724,0.09001,490.44888,50.97541,4.40516,,,,434.46678,106.91993,0.00039
248,USA,2015.0,60.0,USA.48_1,"USA.1.65_1,USA.4.72_1,USA.6.62_1,USA.10.67_1,USA.11.150_1,USA.11.152_1,USA.13.44_1,USA.14.96_1,USA.15.89_1,USA.16.92_1,USA.16.94_1,USA.17.101_1,USA.18.115_1,USA.18.117_1,USA.19.59_1,USA.19.60_1,USA.20.15_1,USA.21.21_1,USA.24.83_1,USA.25.76_1,USA.25.78_1,USA.26.110_1,USA.26.112_1,USA.28.89_1,USA.28.91_1,USA.33.59_1,USA.34.94_1,USA.36.85_1,USA.37.74_1,USA.38.34_1,USA.39.63_1,USA.40.5_1,USA.43.90_1,USA.44.239_1,USA.45.27_1,USA.46.12_1,USA.47.126_1,USA.49.51_1,USA.50.69_1",1.0,2.0,1,4213,25.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,240.48393,1.69008,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.005220000000000001,0.00323,0.00257,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,48.09679000000001,0.33802,0.0,0.0,47639.42188,0.92836,0.01191,0.18668,538.4196400000002,124.32738,10.34687,0.0,0.0,0.0,500.0,75.0,0.00206
249,USA,2016.0,12500.0,USA.44_1,"USA.26.107_1,USA.37.70_1",1.0,1.0,1,4337,1.0,17.0,1,421930.0,19.0,64.48,426843.0,19.0,65.23,272994598912.0,36.43149,37.72692,28121.0,66789.0,17972.369169999998,187.0,193.0,99.0,170.0,379.0,18326.3709,192860.36387,392.26025,115.56847,30.44027,211787896.75097,0.008759999999999999,0.06356,0.00086,0.00164,0.04746,0.0035,0.04084,0.03285,0.03402,25.35708,60.22453,16.205920000000006,0.16862,0.17403,0.08927,0.15329,0.34175,16.525129999999994,173.90475,0.35371,0.10421,0.02745,49902.55081,0.90703,0.01999,0.17173,94.59419,6.76227,0.5524399999999999,,,,453.20619000000005,61.98414,0.0005
250,USA,2016.0,4640.0,USA.44_1,"USA.26.107_1,USA.37.70_1",1.0,1.0,1,4359,4.0,29.0,1,403558.0,21.0,70.56,406050.0,21.0,71.0,252684926976.0,28.80033,38.91571,25563.0,59614.0,15693.53324,144.0,181.0,68.0,125.0,296.0,15389.89894,167418.88827,382.49069,90.13765,27.89395,221848048.2669,0.0078,0.06289,0.0007700000000000001,0.0015,0.04587,0.00379,0.03992,0.02915,0.03939,25.87348,60.33806,15.88414,0.14575,0.1832,0.06883,0.12652,0.2996,15.57682,169.45232,0.38714,0.09123,0.02823,49885.60492,0.90696,0.0194,0.17473,107.69678,6.526669999999998,0.54195,,,,447.22743,60.75298000000001,0.00022
251,USA,2016.0,4255.0,USA.19_1,,1.0,,1,4337,0.0,17.0,1,97916.0,3.0,9.13,107295.0,3.0,10.0,85999665152.0,2.62079,2.0867400000000003,7078.0,14944.0,5314.54974,75.0,35.0,15.0,70.0,42.0,7035.07762,64974.33617,61.80814,7.593660000000002,5.1969699999999985,92274318.83262,0.00103,0.02433,7e-05,0.00084,0.02906,0.00079,0.01757,0.0035,0.00279,9.44993,19.95194,7.09553,0.10013,0.04673,0.020030000000000003,0.09346,0.05607,9.39263,86.74811,0.08252000000000001,0.01014,0.006940000000000001,49330.96137,0.79982,0.01267,0.15716,16.12704,4.08661,0.29981,0.49645,0.16244,0.21231,459.77597,124.29022,0.00082
