,ISO3,year,disasterno,total_deaths,no_injured,no_affected_EMDAT,no_homeles,total_affected_EMDAT,total_damages_(000_USD),idx,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
361,THA,2005.0,2005-0690,55.0,,700000.0,,700000.0,97000.0,0.0,1,2768,12.0,50.0,1,385213.0,102.0,284.41,461003.0,122.0,340.37,21859837952.0,0.0,1.0975,0.0,1379.0,497.49339,0.0,5.0,9.0,58.0,13.0,1809.13608,17924.88793,6.92846,8.75035,2.87834,116275733.78723,0.00479,0.01157,0.00023,8e-05,0.02821,0.00046,0.01335,0.0,0.0076700000000000015,0.0,9.64336,3.47897,0.0,0.03497,0.06294,0.40559,0.09091,12.6513,125.34887,0.04845,0.06119,0.02013,7539.353059999998,0.6859999999999999,0.01172,0.24232,5.67623,5.46973,0.42457,0.51761,0.23471,0.09954,12.61053,12.61053,0.00026000000000000003
362,IND,2007.0,2007-0238,225.0,,63000.0,,63000.0,,0.0,7,"[3112, 3118, 3119, 3120, 3122, 3128, 3136]",7.571428571428571,44.42857142857143,2,954802.0,69.0,171.6,1111124.0,80.0,199.69,49803436032.0,2.43351,41.6929,17.0,40713.0,11784.45068,5.0,8.0,88.0,1427.0,576.0,8059.55655,30846.29345,377.29856,2.28133,7.75961,47162344.72727,0.0007,0.04668,0.0016300000000000002,6e-05,0.01244,0.00385,0.0222,0.0026,0.04459,0.01818,43.54332,12.60369,0.00535,0.00856,0.09412,1.5262,0.6160399999999999,8.61985,32.99069,0.40353,0.00244,0.0083,3614.20833,0.53123,0.00491,0.59975,146.51381999999995,5.33754,0.40999,0.48412,0.32399,0.0492,95.32956,6.7214399999999985,0.0
363,SOM,2005.0,2005-0215,5.0,20.0,5000.0,,5020.0,20.0,0.0,1,2649,19.0,52.0,1,89569.0,88.0,415.54,18104.0,17.0,83.99,280565440.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,212.02002,5389.50189,0.007759999999999999,0.03622,0.0,2125495.75758,2e-05,0.0,1e-05,0.00031,0.007240000000000002,0.0,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.13223,0.0,0.03306,0.0,1.75223,44.54134000000001,6e-05,0.0003,0.0,565.93916,0.3204,0.00095,0.036000000000000004,126.56541,5.17705,0.39629,0.51659,0.49134,0.05523,1.92424,1.92424,0.00014
364,USA,2013.0,2013-0558,5.0,,,,,,0.0,1,4115,10.0,13.0,1,3.0,0.0,11.93,33.0,8.0,131.18,58507064.0,0.0,0.0,0.0,0.0,15.32267,0.0,0.0,0.0,0.0,0.0,50.18198,262.77609,2.61125,0.23895,0.0,29253532.0,0.00821,0.0158,0.0,0.0,0.03843,0.01247,0.0223,0.0,0.0,0.0,0.0,7.66133,0.0,0.0,0.0,0.0,0.0,25.09099,131.38804,1.30562,0.11947,0.0,41043.42578,0.8106399999999999,0.01886,0.35268,188.01562,41.29688,3.4796400000000003,0.45432,0.2307,0.06871000000000001,500.0,67.0,0.00151
365,IDN,2013.0,2013-0034,8.0,,1000.0,,1000.0,,0.0,1,4013,2.0,7.0,1,164640.0,65.0,163.9,138391.0,54.0,137.77,9382877184.0,0.0,0.16236,0.0,1228.0,451.05052,0.0,29.0,2.0,20.0,12.0,673.14293,7202.19316,0.0,0.52157,0.00048,77544439.53719,0.00038,0.01531,0.00019,0.0007,0.01349,0.0,0.00999,0.0,0.0018,0.0,13.64444,5.01167,0.0,0.32222,0.02222,0.22222,0.13333,7.4793699999999985,80.02436999999998,0.0,0.0058,1e-05,6101.725210000001,0.68911,0.00335,0.23326,132.57171,9.37678,0.77618,0.50875,0.31806,0.05726000000000001,73.22835,8.740160000000001,0.00031
366,CHN,2002.0,2002-0461,11.0,12.0,10000.0,2300.0,12312.0,38600.0,0.0,1,1997,13.0,6.0,2,8831.0,1.0,2.27,22110.0,2.0,5.68,2586820864.0,0.0,0.2272,29.0,68.0,31.82911,0.0,3.0,0.0,20.0,45.0,562.6718400000002,2655.80868,26.89777,0.81772,0.29082,13131070.37563,0.0005200000000000001,0.00067,0.00017,5e-05,0.00678,0.0016600000000000002,0.00295,0.0,0.00147,0.1871,0.43871,0.20535,0.0,0.01935,0.0,0.12903,0.29032,3.63014,17.13425,0.17353,0.00528,0.00188,7663.62563,0.65615,0.00188,0.26247,68.25612,0.92253,0.07593,0.48453,0.12389,0.09205,29.70051,27.82741,0.0
367,NIC,2011.0,2011-0386,17.0,18.0,143000.0,,143018.0,,0.0,1,3871,0.0,22.0,1,38384.0,39.0,190.41,39486.0,40.0,195.87,590869824.0,0.0,0.16993,0.0,259.0,87.72725,2.0,16.0,0.0,5.0,1.0,78.72054,1442.23204,0.0,0.10325,0.0,9530158.45161,0.00014,0.0058200000000000005,0.0001,0.00101,0.00575,0.0,0.004,0.0,0.00333,0.0,5.07843,1.7201400000000002,0.03922,0.31373,0.0,0.09804,0.01961,1.54354,28.27906,0.0,0.00202,0.0,3961.95237,0.625,0.00449,0.12617,8.36635,8.29063,0.64757,0.52678,0.4078,0.09311,3.13846,3.13846,0.00034
368,TZA,2011.0,2011-0634,9.0,,,6776.0,6776.0,,0.0,1,3886,8.0,2.0,1,8151.0,58.0,202.92,1815.0,13.0,45.19,427827488.0,0.0,0.00045,0.0,179.0,49.20945,0.0,0.0,0.0,1.0,0.0,6.86699,672.50181,7.46692,0.26724000000000003,0.0,25166322.82353,0.00153,0.01536,0.00085,0.0,0.008790000000000001,0.00594,0.01066,0.0,4e-05,0.0,14.916670000000002,4.10079,0.0,0.0,0.0,0.08333,0.0,0.57225,56.04182,0.62224,0.02227,0.0,2633.26792,0.50965,0.00322,0.16864,681.99101,4.6155599999999986,0.39954,0.49583,0.40402,0.06644,2.0,2.0,5e-05
369,PAK,2005.0,2005-0170,15.0,,5000.0,,5000.0,,0.0,1,2632,2.0,31.0,1,0.0,0.0,0.0,1809.0,58.0,1355.1,347206464.0,0.0,0.0,0.0,80.0,24.04162,0.0,4.0,0.0,1.0,0.0,32.90654,400.37359,0.0,0.00496,0.0,26708189.53846,3e-05,0.00722,3e-05,0.00079,0.0081,0.0,0.00542,0.0,0.0,0.0,6.66667,2.00347,0.0,0.33333,0.0,0.08333,0.0,2.74221,33.364470000000004,0.0,0.00041,0.0,3333.3107,0.44843,0.00191,0.07353,2133.69355,53.28831,4.3273,0.46065,0.37392,0.04102,6.0,6.0,0.0
370,AGO,2010.0,2010-0105,7.0,11.0,110875.0,,110886.0,,0.0,1,3616,2.0,16.0,1,2990.0,0.0,0.61,17300.0,1.0,3.55,439582592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.76901,0.0,0.0,0.0,767159.84642,0.0,0.0,0.0,0.0,0.0006,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08281,0.0,0.0,0.0,6475.3442399999985,0.49525,6e-05,0.01111,1090.4627,2.64265,0.18897,0.51479,0.4729600000000001,0.023780000000000003,15.94764,15.94764,0.00041
371,CHN,2006.0,2006-0364,,,4000.0,,4000.0,,0.0,2,"[2919, 2921]",4.0,5.0,2,6836884.0,119.0,580.27,6738255.0,118.0,571.9,184541413376.0,11.61798,4.2225800000000016,2192.0,16160.0,6518.8566,44.0,153.0,2.0,215.0,24.0,20570.87927,45335.71741000001,770.04088,22.35462,37.3448,55251920.17246,0.00149,0.00828,5e-05,0.00026000000000000003,0.01143,0.00282,0.007790000000000002,0.00445,0.00162,0.8401700000000001,6.19394,2.4986,0.01686,0.05864,0.0007700000000000001,0.08241,0.0092,7.8845800000000015,17.37666,0.29515,0.00857,0.01431,5676.77126,0.6652399999999999,0.005529999999999999,0.26724000000000003,180.5517,9.26579,0.79167,0.49076,0.13897,0.07875,20.0,17.260479999999998,7e-05
372,CHN,2006.0,2006-0481,15.0,,,,,,0.0,1,2957,22.0,1.0,2,0.0,0.0,0.0,80.0,2.0,12.02,29941906.0,0.0,0.0,0.0,3.0,1.48223,1.0,0.0,0.0,0.0,0.0,21.69845,15.6385,0.0,0.0,0.0,5988381.2,0.0,0.00148,0.0,0.00243,0.00493,0.0,0.0026,0.0,0.0,0.0,1.0,0.49408,0.33333,0.0,0.0,0.0,0.0,7.2328199999999985,5.21283,0.0,0.0,0.0,4996.98633,0.60215,0.0,0.0014,3466.26786,5.45,0.42959,0.48937,0.25243000000000004,0.06419,20.0,18.0,0.0
373,KEN,2012.0,2012-0166,73.0,,280670.0,,280670.0,100000.0,0.0,1,3917,5.0,17.0,1,153223.0,55.0,85.59,90887.0,33.0,50.77,2050110976.0,4.38389,0.00298,2.0,1349.0,456.42841,1.0,2.0,1.0,30.0,65.0,252.62342,11899.47715,3.5563800000000003,1.22784,0.01952,14336440.39161,0.00074,0.0129,0.00042,0.0001,0.01509,0.00028,0.00915,0.03623,2e-05,0.01653,11.14876,3.77214,0.00826,0.01653,0.00826,0.24793,0.53719,2.0878,98.34279,0.02939,0.01015,0.00016,2724.94537,0.53973,0.00413,0.19178,1064.87838,3.94786,0.33885,0.51164,0.46328,0.03904,1.90278,1.90278,6e-05
374,BGD,2005.0,2005-0261,13.0,,50000.0,,50000.0,,0.0,1,2657,20.0,3.0,1,1112587.0,393.0,806.04,1506090.0,532.0,1091.12,6671756288.0,0.0,0.27072,0.0,888.0,314.84753,0.0,0.0,0.0,30.0,23.0,362.69075,2609.6179,0.0,0.07983,0.01096,96692120.11594,0.00013000000000000002,0.01899,0.00043,0.0,0.01323,0.0,0.01054,0.0,0.00483,0.0,15.85714,5.62228,0.0,0.0,0.0,0.53571,0.41071,6.47662,46.60032,0.0,0.00143,0.0002,1562.56318,0.5063300000000001,0.006379999999999999,0.5887600000000001,10.87697,3.15481,0.20569,0.50794,0.40024,0.046610000000000006,51.44928,2.14493,7e-05
375,BOL,2009.0,2009-0110,,,63000.0,,63000.0,,0.0,2,"[3448, 3457]",3.0,10.0,2,123841.0,1.0,8.02,162870.0,1.0,10.55,19134935040.0,0.0,0.27538,1530.0,4194.0,1760.28411,233.0,173.0,127.0,291.0,1352.0,7173.18986,70526.25054,49.23043,6.03089,3.86056,2998266.22375,0.00013000000000000002,0.0012,0.00028,0.00043,0.00328,0.00011,0.00162,0.0,6e-05,0.31205,0.85539,0.35902,0.04752,0.03528,0.0259,0.05935,0.27575,1.46302,14.38431,0.01004,0.00123,0.00079,5264.44437,0.64402,0.00079,0.04537,383.72359,9.96917,0.80491,0.46872,0.37173,0.0439,6.16014,6.16014,0.00108
376,AUT,2006.0,2006-0156,,,516.0,,516.0,,0.0,1,2827,25.0,42.0,1,85669.0,86.0,557.41,73807.0,74.0,480.23,43028070400.0,43.67227000000001,0.43348,60135.0,5532.0,1469.83722,174.0,96.0,368.0,31.0,203.0,1970.62847,26248.0598,0.14285,1.93685,0.31473,316382870.58824,0.00331,0.16946,0.00406,0.01313,0.05866,6e-05,0.08383,0.38309,0.0038,527.5,48.52632,12.89331,1.52632,0.84211,3.22807,0.27193,1.7807,17.28621,230.24614,0.00125,0.01699,0.0027600000000000003,41353.61029,0.8587899999999999,0.01327,0.21526,467.95573,48.93637,4.20014,0.50451,0.15025,0.17657,907.0,64.19118,0.00066
377,PAK,2005.0,2005-0360,39.0,,460073.0,,460073.0,,0.0,1,2675,15.0,45.0,2,408210.0,68.0,133.47,1158270.0,193.0,378.71,16910078976.0,0.0,1.51254,79.0,2619.0,881.87854,0.0,10.0,4.0,34.0,6.0,1286.52641,4514.29157,0.01757,0.10106,2.41685,59333610.44211,0.00038,0.01322,0.00011,0.0001,0.0076,0.0,0.00689,0.0,0.00655,0.34199,11.33766,3.81766,0.0,0.04329,0.01732,0.14719000000000002,0.02597,5.5693800000000016,19.54239,8e-05,0.00044,0.01046,3618.7570200000014,0.51339,0.0077,0.33105,607.3424,25.89862,2.10946,0.48555,0.39422,0.0377,7.75088,7.75088,0.0
378,PRY,2014.0,2014-0142,,,2000.0,,2000.0,,0.0,1,4117,23.0,111.0,1,28715.0,586.0,2566.77,91640.0,1870.0,8191.49,8710778880.0,0.96842,0.03483,20.0,198.0,59.90476999999999,3.0,6.0,23.0,69.0,320.0,334.15089,3251.52854,0.04005,1.2763799999999998,3.75418,1742155776.0,0.0576,0.05741,0.056770000000000015,0.00904,0.17656,0.00014,0.10891,0.2421,0.008709999999999999,5.0,49.5,14.97619,0.75,1.5,5.75,17.25,80.0,83.53772,812.88213,0.01001,0.31909,0.93854,10363.43828,0.73101,0.04935,0.02883,58.27551,8.74617,0.75222,0.52861,0.27522,0.08211,41.2,41.2,0.00025
379,PAK,2012.0,2012-0325,12.0,,,,,,0.0,1,3983,7.0,2.0,2,315202.0,384.0,1321.69,143690.0,175.0,602.52,9064640512.0,0.0,0.11069,0.0,1328.0,425.00551,0.0,0.0,1.0,11.0,0.0,597.52714,1782.79895,0.76932,0.14215999999999998,0.08449,99611434.1978,0.00027,0.0199,7e-05,0.0,0.01532,0.0001,0.01089,0.0,0.00148,0.0,17.706670000000006,5.66674,0.0,0.0,0.013330000000000002,0.14667,0.0,7.96703,23.77065,0.01026,0.0019,0.00113,4338.3574899999985,0.5546399999999999,0.00817,0.37229,924.54878,94.48651,7.81924,0.4872,0.35693,0.04347,14.2967,6.1208800000000005,7e-05
380,BGD,2007.0,2007-0161,120.0,60.0,80000.0,,80060.0,14000.0,0.0,2,"[3097, 3104]",8.5,10.5,2,4664584.0,687.0,2009.09,5633717.0,830.0,2426.51,54439718912.0,1.23944,0.17401,67.0,4615.0,1412.4244199999996,0.0,53.0,10.0,222.0,122.0,1413.49141,22560.04113,2.0152400000000004,0.49931,5.70119,205432901.55472,0.00126,0.02479,0.001,0.00062,0.02419,0.0001,0.01668,0.00608,0.00085,0.32843,22.62255,6.92365,0.0,0.2598,0.04902,1.08824,0.59804,6.92888,110.58844,0.00988,0.00245,0.02795,2155.28113,0.52051,0.0075299999999999985,0.30657,8.18598,3.86545,0.28049,0.51147,0.40615,0.04823,40.86142,1.7303400000000002,6e-05
381,CMR,2007.0,2007-0400,8.0,17.0,,10279.0,10296.0,,0.0,2,"[3151, 3167]",2.5,42.0,2,96432.0,58.0,119.25,34516.0,20.0,42.68,1341992576.0,0.0,0.0,0.0,214.0,76.33152,0.0,4.0,7.0,43.0,23.0,83.52825,2118.35747,0.10262,1.2044700000000002,0.05875,18901303.88732,0.00186,0.00475,0.0006900000000000001,0.00018,0.00921,3e-05,0.0050100000000000006,0.0,0.0,0.0,3.96296,1.41355,0.0,0.07407000000000001,0.12963,0.7963,0.42593,1.54682,39.22884000000001,0.0019,0.02231,0.00109,2561.0526,0.46441,0.00242,0.38843,205.67398,3.89532,0.31547,0.49933,0.48792,0.02313,5.94366,5.94366,0.0001
382,THA,2010.0,2010-0552,258.0,,8970653.0,,8970653.0,332000.0,0.0,1,3737,0.0,36.0,2,1881912.0,106.0,258.99,2765887.0,156.0,380.64,229742477312.0,0.0,0.041010000000000005,395.0,13529.0,4683.17205,15.0,53.0,100.0,341.0,205.0,8522.66261,122711.19351,1148.31131,34.92485,21.25205,293788334.15857,0.00548,0.02584,0.0006900000000000001,0.00038,0.04075,0.01775,0.028110000000000003,0.0,7e-05,0.64123,21.96266,7.60255,0.02435,0.08603999999999999,0.16234,0.55357,0.33279000000000003,13.83549,199.20648,1.86414,0.0567,0.0345,10018.6509,0.71977,0.01098,0.55372,85.89133000000002,4.2263199999999985,0.31197,0.51249,0.19813,0.09096,17.7931,17.71264,0.00021
383,IDN,2003.0,2003-0074,1.0,,15000.0,,15000.0,,0.0,1,2148,29.0,10.0,1,1900028.0,427.0,1699.47,2576043.0,579.0,2304.12,121325699072.0,0.22346,7.32828,454.0,5387.0,1852.23473,2.0,441.0,129.0,224.0,165.0,3683.19618,69742.78607999999,6.560289999999998,6.4237199999999985,5.81404,322674731.57447004,0.00247,0.02046,0.00205,0.00334,0.03685,0.0002,0.02167,0.00078,0.02553,1.58188,18.77003,6.45378,0.0069700000000000005,1.53659,0.44948,0.78049,0.57491,12.83344,243.00622,0.02286,0.02238,0.02026,5447.8670200000015,0.61679,0.01885,0.21236,14.94028,9.9382,0.83849,0.51264,0.28156,0.08115,52.76382,9.05528,0.00031
384,IND,2015.0,2015-0249,81.0,,9000.0,,9000.0,604000.0,0.0,1,4265,18.0,5.0,1,19379.0,201.0,923.96,10574.0,110.0,504.15,911058816.0,0.0,1.1579,0.0,422.0,111.98633,0.0,0.0,0.0,6.0,0.0,74.32856,175.16023,0.0,0.0,0.0,82823528.72726999,0.0,0.0551,0.00036,0.0,0.01015,0.0,0.0297,0.0,0.19298,0.0,70.33333,18.66439,0.0,0.0,0.0,1.0,0.0,12.38809,29.19337,0.0,0.0,0.0,8531.45028,0.7147100000000001,0.0016,0.42133,5.94336,4.2363300000000015,0.34673000000000004,0.4957,0.28543,0.08116,45.45455,3.63636,0.0
385,PAK,2015.0,2015-0333,18.0,,,,,,0.0,2,"[4272, 4282]",8.0,35.0,2,69735.0,201.0,914.3,76772.0,221.0,1006.57,6734228992.0,0.0,0.026660000000000003,0.0,1468.0,454.92882,0.0,1.0,1.0,9.0,1.0,533.46389,1756.80697,0.01757,0.03406,0.87897,143281467.91489,0.00111,0.04262,0.00011,6e-05,0.01916,0.0,0.02055,0.0,0.0007,0.0,38.63158,11.97181,0.0,0.02632,0.02632,0.23684,0.02632,14.038520000000002,46.23176,0.00046,0.0009,0.02313,4592.45246,0.59641,0.014430000000000004,0.81981,274.34465,15.08454,1.23021,0.5081100000000001,0.3405,0.05148,6.255319999999998,6.255319999999998,0.0
386,PER,2007.0,2007-0039,17.0,11.0,47703.0,,47714.0,,0.0,2,"[3007, 3019]",7.5,74.5,2,16815.0,11.0,39.77,13190.0,8.0,31.2,3087280384.0,0.0,0.0,8.0,1065.0,405.85902,1.0,8.0,150.0,15.0,38.0,777.1298,6923.48205,3.00451,0.8405799999999999,0.7836,16688002.07568,0.00063,0.00806,0.00054,0.00016,0.01014,0.00018,0.00598,0.0,0.0,0.04848,6.45455,2.45975,0.00606,0.04848,0.90909,0.09091,0.2303,4.70988,41.9605,0.01821,0.00509,0.00475,5636.99257,0.7,0.00157,0.07993,2434.64375,24.60174,2.13974,0.48345,0.37354,0.05188,16.16216,16.16216,0.00043
387,CHN,2006.0,2006-0367,10.0,,1400000.0,,1400000.0,31000.0,0.0,1,2921,4.0,8.0,1,654141.0,253.0,1292.21,478972.0,185.0,946.18,31225040896.0,0.0,0.72013,68.0,5260.0,2087.85965,5.0,1.0,0.0,41.0,0.0,4389.70558,6691.622829999998,149.42032,6.18264,2.21519,127971479.08197,0.00359,0.03117,0.0003,0.00018,0.03005,0.00661,0.02355,0.0,0.00338,0.31925,24.69484,9.80216,0.02347,0.00469,0.0,0.19249,0.0,20.60895,31.41607,0.7015,0.02903,0.0104,3639.79355,0.6238600000000001,0.0096,0.17057999999999998,78.30001,18.75679,1.5489,0.47098,0.22232,0.08867,17.42857,17.293879999999998,4e-05
388,LKA,2011.0,2011-0049,18.0,,225000.0,,225000.0,300000.0,0.0,1,3776,1.0,13.0,1,350262.0,78.0,418.9,379622.0,85.0,454.01,17680322560.0,0.0,0.0,5477.0,1235.0,393.92257,46.0,25.0,18.0,180.0,39.0,1512.224,19488.03475,234.2173,4.77223,2.7878,64526724.67153001,0.00231,0.01109,0.0007700000000000001,0.00181,0.0198,0.01465,0.01647,0.0,0.0,25.95735,5.85308,1.86693,0.21801,0.11848,0.08531,0.85308,0.18483,7.1669399999999985,92.36035,1.11003,0.02262,0.01321,6225.72947,0.752,0.00207,0.21582,21.09412,5.74989,0.45853,0.5402399999999999,0.35182,0.12745,5.01399,5.01399,0.0003
389,CAN,2006.0,2006-0224,,,2000.0,,2000.0,,0.0,1,2852,18.0,39.0,1,593.0,0.0,0.25,94.0,0.0,0.04,168830112.0,0.0,0.0,0.0,359.0,288.8773700000001,0.0,4.0,0.0,1.0,0.0,75.14497,925.0243,0.0,0.07138,0.0,193390.7354,1e-05,0.00115,0.0,1e-05,0.00024,0.0,0.00048,0.0,0.0,0.0,0.54394,0.43769,0.0,0.00606,0.0,0.00152,0.0,0.11386,1.40155,0.0,0.00011,0.0,43770.36426,0.9000799999999999,0.0,0.00131,95.38881,4.02621,0.3245,,,,46.25397,46.25397,0.00117
390,CHN,2010.0,2010-0405,59.0,,,,,,0.0,1,3692,16.0,11.0,1,562867.0,489.0,3080.06,507478.0,440.0,2776.96,86765256704.0,0.0,0.32263000000000003,21.0,1389.0,532.24651,21.0,2.0,0.0,33.0,0.0,4362.795029999998,7703.24845,237.55935,4.86001,6.20749,370791695.31624,0.0030800000000000003,0.008879999999999999,7e-05,0.0008,0.02924,0.01146,0.01615,0.0,0.0016300000000000002,0.10606,7.01515,2.68811,0.10606,0.0101,0.0,0.16667,0.0,22.03432,38.9053,1.19979,0.02455,0.03135,12712.90491,0.66584,0.00805,0.12662,1359.56158,71.47106,6.0767,0.49242,0.18945,0.10163,20.0,18.12821,4e-05
391,MAR,2008.0,2008-0093,9.0,,,,,,0.0,1,3279,24.0,2.0,1,1511.0,36.0,154.37,202.0,4.0,20.64,13501532.0,0.0,0.00157,0.0,41.0,17.736179999999994,0.0,0.0,0.0,0.0,0.0,0.0,119.6942,0.0,0.0,0.0,4500510.666669998,0.0,0.01389,0.0,0.0,0.00324,0.0,0.005679999999999999,0.0,0.00039,0.0,10.25,4.43404,0.0,0.0,0.0,0.0,0.0,0.0,29.92355,0.0,0.0,0.0,6173.60938,0.596,0.00378,0.21553000000000005,287.89939,5.992380000000002,0.4381600000000001,0.47806,0.33893,0.05754,6.0,6.0,0.0
392,SDN,2001.0,2001-0417,3.0,,97000.0,,97000.0,2000.0,0.0,2,"[1772, 1778]",6.5,45.5,2,3609.0,18.0,103.85,10933.0,55.0,314.6,1043239936.0,0.0,0.26226,0.0,239.0,69.23205,0.0,6.0,5.0,107.0,203.0,213.53507,3059.72109,0.00961,0.22046,0.87913,32601248.0,0.0017399999999999998,0.00755,0.004070000000000001,0.00042,0.01927,0.0,0.01,0.0,0.00771,0.0,7.02941,2.0362400000000003,0.0,0.17647000000000002,0.14706,3.14706,5.9705900000000005,6.2804400000000005,89.9918,0.00028,0.00648,0.02586,2311.28003,0.403,0.00182,0.2377,420.95876,2.17735,0.14009000000000002,0.49963,0.43145,0.03395,6.40625,6.40625,4e-05
393,IRN,2005.0,2005-0113,3.0,,3000.0,,3000.0,,0.0,1,2637,10.0,12.0,1,3054.0,35.0,264.63,7332.0,85.0,635.31,295730784.0,0.0,0.7423,0.0,882.0,263.32218,0.0,1.0,0.0,4.0,2.0,178.31204,1088.47746,0.0,0.28815,0.648,19715385.6,0.00247,0.060029999999999986,0.00013000000000000002,0.00015,0.017830000000000002,0.0,0.02708,0.0,0.04639,0.0,55.125,16.457639999999998,0.0,0.0625,0.0,0.25,0.125,11.1445,68.02984000000001,0.0,0.018009999999999998,0.0405,6966.18125,0.6920000000000001,0.00547,0.24822,1493.6540699999996,26.88953,2.29886,0.4960600000000001,0.23383,0.05721,16.933329999999998,16.933329999999998,0.0
394,MLI,2005.0,2005-0552,,,,1735.0,1735.0,,0.0,1,2742,18.0,10.0,1,7866.0,174.0,743.66,823.0,18.0,77.81,13562802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.47308,279.4553,0.25289,0.0,0.0,2712560.4,0.0,0.0,0.00016,0.0,0.01092,0.00048,0.00298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.29462,55.89106,0.05058,0.0,0.0,1269.24766,0.35,0.00126,0.0881,66.89028,6.37222,0.5199,0.50762,0.48916,0.03424,2.0,2.0,1e-05
395,CHN,2012.0,2012-0610,15.0,,210000.0,,210000.0,306000.0,0.0,1,3963,5.0,3.0,1,1163831.0,232.0,1304.09,1242205.0,247.0,1391.91,233571516416.0,14.8343,2.48066,147.0,31388.0,7995.59215,6.0,13.0,0.0,85.0,3.0,8295.735,14799.13299,178.4345,7.4554399999999985,19.46263,564182406.80193,0.00461,0.09237,0.00011,0.00022,0.033710000000000004,0.00506,0.04734,0.04536,0.00759,0.44954,95.98777,24.45135,0.01835,0.03976,0.0,0.25994,0.00917,25.36922,45.25729000000001,0.54567,0.0228,0.05952,14383.18478,0.7588699999999999,0.02014,0.20963,43.30993,18.19502,1.51684,0.48488,0.11248,0.10504,15.69378,14.1244,4e-05
396,THA,2004.0,2004-0635,2.0,,5000.0,,5000.0,175000.0,0.0,1,2600,2.0,8.0,1,39502.0,173.0,1201.72,22932.0,100.0,697.63,1168806656.0,0.0,0.00402,0.0,183.0,69.0833,0.0,0.0,0.0,1.0,0.0,188.0305,1507.39579,0.0,0.25573,0.0,61516139.78947,0.00103,0.01336,2e-05,0.0,0.01866,0.0,0.00971,0.0,0.00024,0.0,10.76471,4.06372,0.0,0.0,0.0,0.05882,0.0,11.06062,88.67034,0.0,0.01504,0.0,6856.73766,0.682,0.00603,0.22341,33.37527,15.83224,1.28878,0.51175,0.23644,0.09639,16.0,16.0,0.00038
397,IND,2008.0,2008-0246,1063.0,,7900000.0,,7900000.0,123000.0,0.0,1,3312,13.0,4.0,2,13946.0,18.0,61.13,168595.0,219.0,739.01,2108151680.0,0.0,0.0,1.0,949.0,318.42849,0.0,0.0,7.0,13.0,2.0,205.45499,832.0966900000002,0.19612,0.0,0.0,37645565.71429,4e-05,0.02435,0.00059,0.0,0.0091,4e-05,0.01122,0.0,0.0,0.02222,21.08889,7.07619,0.0,0.0,0.15556,0.28889000000000004,0.04444,4.56567,18.49104,0.00436,0.0,0.0,2600.5346,0.54819,0.00242,0.5019899999999999,155.45776,9.44865,0.73874,0.4877,0.32076,0.04153,100.0,7.125,1e-05
398,PHL,2004.0,2004-0311,15.0,,,1500.0,1500.0,,0.0,1,2514,22.0,2.0,2,3467.0,346.0,1474.75,5533.0,553.0,2353.57,345621408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,37.52069,595.92019,0.0,0.36318,0.0,86405352.0,0.01003,0.0002,0.00214,0.0,0.03438,0.0,0.01272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,2.0,0.66667,12.5069,198.64006,0.0,0.12106,0.0,2914.03418,0.44847,0.01182,0.40416,15.125,3.525,0.27243,0.4908,0.31612,0.04584,7.0,7.0,0.0001
